date,kota,month,month_sin,month_cos,ihk_kel_01_mtm,ihk_kel_03_mtm,ihk_kel_06_mtm,gt_harga_beras,gt_harga_cabai,gt_harga_telur,gt_harga_daging_ayam,gt_harga_minyak_goreng,gt_harga_bawang,gt_tiket_pesawat,gt_tiket_kereta,gt_harga_bensin,kurs_usd_idr,bi_rate_percent,harga_bbm_pertamax,oceanic_nino_index,is_ramadan,is_lebaran,pre_lebaran_1m,is_dry_season,is_rainy_season,is_el_nino,is_la_nina,bbm_price_hike_event,bi_rate_hike_event,ihk_umum_mtm_lag1,ihk_umum_mtm_lag2,ihk_umum_mtm_lag3,inflasi_general_mtm_lag1,inflasi_general_mtm_lag2,inflasi_general_mtm_lag3,inflasi_core_mtm_lag1,inflasi_core_mtm_lag2,inflasi_core_mtm_lag3,inflasi_administered_price_mtm_lag1,inflasi_administered_price_mtm_lag2,inflasi_administered_price_mtm_lag3,inflasi_volatile_good_mtm_lag1,inflasi_volatile_good_mtm_lag2,inflasi_volatile_good_mtm_lag3,gt_harga_beras_lag1,gt_harga_beras_lag2,gt_harga_beras_lag3,gt_harga_cabai_lag1,gt_harga_cabai_lag2,gt_harga_cabai_lag3,gt_harga_telur_lag1,gt_harga_telur_lag2,gt_harga_telur_lag3,gt_harga_daging_ayam_lag1,gt_harga_daging_ayam_lag2,gt_harga_daging_ayam_lag3,gt_harga_minyak_goreng_lag1,gt_harga_minyak_goreng_lag2,gt_harga_minyak_goreng_lag3,gt_harga_bawang_lag1,gt_harga_bawang_lag2,gt_harga_bawang_lag3,gt_tiket_pesawat_lag1,gt_tiket_pesawat_lag2,gt_tiket_pesawat_lag3,gt_tiket_kereta_lag1,gt_tiket_kereta_lag2,gt_tiket_kereta_lag3,gt_harga_bensin_lag1,gt_harga_bensin_lag2,gt_harga_bensin_lag3,kurs_usd_idr_lag1,kurs_usd_idr_lag2,kurs_usd_idr_lag3,bi_rate_percent_lag1,bi_rate_percent_lag2,bi_rate_percent_lag3,harga_bbm_pertamax_lag1,harga_bbm_pertamax_lag2,harga_bbm_pertamax_lag3,oceanic_nino_index_lag1,oceanic_nino_index_lag2,oceanic_nino_index_lag3,ihk_umum_mtm_roll_mean_3,ihk_umum_mtm_roll_std_3,ihk_umum_mtm_roll_mean_6,ihk_umum_mtm_roll_std_6,inflasi_general_mtm_roll_mean_3,inflasi_general_mtm_roll_std_3,inflasi_general_mtm_roll_mean_6,inflasi_general_mtm_roll_std_6,inflasi_core_mtm_roll_mean_3,inflasi_core_mtm_roll_std_3,inflasi_core_mtm_roll_mean_6,inflasi_core_mtm_roll_std_6,inflasi_administered_price_mtm_roll_mean_3,inflasi_administered_price_mtm_roll_std_3,inflasi_administered_price_mtm_roll_mean_6,inflasi_administered_price_mtm_roll_std_6,inflasi_volatile_good_mtm_roll_mean_3,inflasi_volatile_good_mtm_roll_std_3,inflasi_volatile_good_mtm_roll_mean_6,inflasi_volatile_good_mtm_roll_std_6,gt_harga_beras_diff1,gt_harga_beras_pct_change,gt_harga_cabai_diff1,gt_harga_cabai_pct_change,gt_harga_telur_diff1,gt_harga_telur_pct_change,gt_harga_daging_ayam_diff1,gt_harga_daging_ayam_pct_change,gt_harga_minyak_goreng_diff1,gt_harga_minyak_goreng_pct_change,gt_harga_bawang_diff1,gt_harga_bawang_pct_change,gt_tiket_pesawat_diff1,gt_tiket_pesawat_pct_change,gt_tiket_kereta_diff1,gt_tiket_kereta_pct_change,gt_harga_bensin_diff1,gt_harga_bensin_pct_change,gt_harga_beras_lag1_diff1,gt_harga_beras_lag1_pct_change,gt_harga_beras_lag2_diff1,gt_harga_beras_lag2_pct_change,gt_harga_beras_lag3_diff1,gt_harga_beras_lag3_pct_change,gt_harga_cabai_lag1_diff1,gt_harga_cabai_lag1_pct_change,gt_harga_cabai_lag2_diff1,gt_harga_cabai_lag2_pct_change,gt_harga_cabai_lag3_diff1,gt_harga_cabai_lag3_pct_change,gt_harga_telur_lag1_diff1,gt_harga_telur_lag1_pct_change,gt_harga_telur_lag2_diff1,gt_harga_telur_lag2_pct_change,gt_harga_telur_lag3_diff1,gt_harga_telur_lag3_pct_change,gt_harga_daging_ayam_lag1_diff1,gt_harga_daging_ayam_lag1_pct_change,gt_harga_daging_ayam_lag2_diff1,gt_harga_daging_ayam_lag2_pct_change,gt_harga_daging_ayam_lag3_diff1,gt_harga_daging_ayam_lag3_pct_change,gt_harga_minyak_goreng_lag1_diff1,gt_harga_minyak_goreng_lag1_pct_change,gt_harga_minyak_goreng_lag2_diff1,gt_harga_minyak_goreng_lag2_pct_change,gt_harga_minyak_goreng_lag3_diff1,gt_harga_minyak_goreng_lag3_pct_change,gt_harga_bawang_lag1_diff1,gt_harga_bawang_lag1_pct_change,gt_harga_bawang_lag2_diff1,gt_harga_bawang_lag2_pct_change,gt_harga_bawang_lag3_diff1,gt_harga_bawang_lag3_pct_change,gt_tiket_pesawat_lag1_diff1,gt_tiket_pesawat_lag1_pct_change,gt_tiket_pesawat_lag2_diff1,gt_tiket_pesawat_lag2_pct_change,gt_tiket_pesawat_lag3_diff1,gt_tiket_pesawat_lag3_pct_change,gt_tiket_kereta_lag1_diff1,gt_tiket_kereta_lag1_pct_change,gt_tiket_kereta_lag2_diff1,gt_tiket_kereta_lag2_pct_change,gt_tiket_kereta_lag3_diff1,gt_tiket_kereta_lag3_pct_change,gt_harga_bensin_lag1_diff1,gt_harga_bensin_lag1_pct_change,gt_harga_bensin_lag2_diff1,gt_harga_bensin_lag2_pct_change,gt_harga_bensin_lag3_diff1,gt_harga_bensin_lag3_pct_change,inflasi_general_mtm,inflasi_core_mtm,inflasi_administered_price_mtm,inflasi_volatile_good_mtm,ihk_umum_mtm
2024/04/01,medan,4,0.866025404,-0.5,-0.94,0.05,1.43,59,63,28,35,6,32,52,68,41,16019.5,6.25,13200,0.8,1,1,0,0,0,1,0,0,1,0.6,0.45,-10.82,0.52,0.37,0.04,0.23,0.14,0.2,0.08,0.15,-0.48,2.16,1.53,0.01,87,83,56,75,60,74,42,50,30,0,0,34,7,9,7,33,27,31,39,39,61,54,64,72,45,38,48,15624.09833,15587.00889,15532.765,6,6,6,13200,13200,13200,1.3,1.6,1.9,0.523333333,0.075055535,-1.446666667,4.593733413,0.38,0.135277493,0.328333333,0.165579789,0.22,0.075498344,0.186666667,0.065625198,0.283333333,0.293655127,0.14,0.370027026,1.126666667,1.283445883,1.088333333,0.997064023,-28,-0.32183908,-12,-0.16,-14,-0.333333333,35,,-1,-0.142857143,-1,-0.03030303,13,0.333333333,14,0.259259259,-4,-0.088888889,4,0.048192771,27,0.482142857,-5,-0.081967213,15,0.25,-14,-0.189189189,0,0,-8,-0.16,20,0.666666667,-17,-0.361702128,0,,-34,-1,4,0.133333333,-2,-0.222222222,2,0.285714286,0,0,6,0.222222222,-4,-0.129032258,-4,-0.114285714,0,0,-22,-0.360655738,8,0.150943396,-10,-0.15625,-8,-0.111111111,-17,-0.191011236,7,0.184210526,-10,-0.208333333,6,0.142857143,0.25,0.29,0.62,-0.31,0.52
2024/05/01,medan,5,0.5,-0.866025404,2.15,0,-0.93,54,52,37,0,8,38,40,51,32,16003.52444,6.25,13200,0.5,0,0,0,0,0,1,0,0,0,0.52,0.6,0.45,0.25,0.52,0.37,0.29,0.23,0.14,0.62,0.08,0.15,-0.31,2.16,1.53,59,87,83,63,75,60,28,42,50,35,0,0,6,7,9,32,33,27,52,39,39,68,54,64,41,45,38,16019.5,15624.09833,15587.00889,6.25,6,6,13200,13200,13200,0.8,1.3,1.6,0.303333333,0.446355613,-1.525,4.562713009,0.246666667,0.275015151,0.26,0.216702561,0.23,0.06,0.195,0.058223707,0.19,0.386910842,0.105,0.386406522,0.386666667,1.547460285,0.686666667,1.163282711,-5,-0.084745763,-11,-0.174603175,9,0.321428571,-35,-1,2,0.333333333,6,0.1875,-12,-0.230769231,-17,-0.25,-9,-0.219512195,-28,-0.32183908,4,0.048192771,27,0.482142857,-12,-0.16,15,0.25,-14,-0.189189189,-14,-0.333333333,-8,-0.16,20,0.666666667,35,,0,,-34,-1,-1,-0.142857143,-2,-0.222222222,2,0.285714286,-1,-0.03030303,6,0.222222222,-4,-0.129032258,13,0.333333333,0,0,-22,-0.360655738,14,0.259259259,-10,-0.15625,-8,-0.111111111,-4,-0.088888889,7,0.184210526,-10,-0.208333333,-0.03,0.17,-0.13,-0.69,-0.21
2024/06/01,medan,6,1.22E-16,-1,-1.51,0,-0.02,54,37,34,0,5,26,43,57,30,16247.74167,6.25,13200,0.2,0,0,0,1,0,0,0,0,0,-0.21,0.52,0.6,-0.03,0.25,0.52,0.17,0.29,0.23,-0.13,0.62,0.08,-0.69,-0.31,2.16,54,59,87,52,63,75,37,28,42,0,35,0,8,6,7,38,32,33,40,52,39,51,68,54,32,41,45,16003.52444,16019.5,15624.09833,6.25,6.25,6,13200,13200,13200,0.5,0.8,1.3,-0.02,0.474447047,-1.638333333,4.516225932,0.046666667,0.177857621,0.178333333,0.239951384,0.186666667,0.096090235,0.188333333,0.067354782,0.203333333,0.381881308,0.06,0.361496888,-0.66,0.336005952,0.286666667,1.268552981,0,0,-15,-0.288461538,-3,-0.081081081,0,,-3,-0.375,-12,-0.315789474,3,0.075,6,0.117647059,-2,-0.0625,-5,-0.084745763,-28,-0.32183908,4,0.048192771,-11,-0.174603175,-12,-0.16,15,0.25,9,0.321428571,-14,-0.333333333,-8,-0.16,-35,-1,35,,0,,2,0.333333333,-1,-0.142857143,-2,-0.222222222,6,0.1875,-1,-0.03030303,6,0.222222222,-12,-0.230769231,13,0.333333333,0,0,-17,-0.25,14,0.259259259,-10,-0.15625,-9,-0.219512195,-4,-0.088888889,7,0.184210526,-0.08,0.1,0.12,-0.98,-0.37
2024/07/01,medan,7,-0.5,-0.866025404,-2.2,0,0.11,44,41,24,0,0,23,44,55,26,16180.34391,6.25,13200,0.1,0,0,0,1,0,0,0,0,0,-0.37,-0.21,0.52,-0.08,-0.03,0.25,0.1,0.17,0.29,0.12,-0.13,0.62,-0.98,-0.69,-0.31,54,54,59,37,52,63,34,37,28,0,0,35,5,8,6,26,38,32,43,40,52,57,51,68,30,32,41,16247.74167,16003.52444,16019.5,6.25,6.25,6.25,13200,13200,13200,0.2,0.5,0.8,-0.16,0.238956063,0.181666667,0.406419324,-0.096666667,0.076376262,0.141666667,0.278956388,0.15,0.043588989,0.185,0.067156534,0.033333333,0.141539158,0.158333333,0.247500842,-1.196666667,0.642987817,-0.035,1.563211438,-10,-0.185185185,4,0.108108108,-10,-0.294117647,0,,-5,-1,-3,-0.115384615,1,0.023255814,-2,-0.035087719,-4,-0.133333333,0,0,-5,-0.084745763,-28,-0.32183908,-15,-0.288461538,-11,-0.174603175,-12,-0.16,-3,-0.081081081,9,0.321428571,-14,-0.333333333,0,,-35,-1,35,,-3,-0.375,2,0.333333333,-1,-0.142857143,-12,-0.315789474,6,0.1875,-1,-0.03030303,3,0.075,-12,-0.230769231,13,0.333333333,6,0.117647059,-17,-0.25,14,0.259259259,-2,-0.0625,-9,-0.219512195,-4,-0.088888889,-0.18,0.18,0.11,-1.92,0.1
2024/08/01,medan,8,-0.866025404,-0.5,-0.96,0,-0.05,41,49,34,0,5,26,37,43,30,15714.21545,6.25,14000,-0.1,0,0,0,1,0,0,0,1,0,0.1,-0.37,-0.21,-0.18,-0.08,-0.03,0.18,0.1,0.17,0.11,0.12,-0.13,-1.92,-0.98,-0.69,44,54,54,41,37,52,24,34,37,0,0,0,0,5,8,23,26,38,44,43,40,55,57,51,26,30,32,16180.34391,16247.74167,16003.52444,6.25,6.25,6.25,13200,13200,13200,0.1,0.2,0.5,-0.116666667,0.237135685,0.093333333,0.393835837,-0.096666667,0.076376262,0.075,0.260672208,0.16,0.052915026,0.195,0.063482281,0.153333333,0.066583281,0.171666667,0.249111755,-1.38,0.485386444,-0.496666667,1.410115834,-3,-0.068181818,8,0.195121951,10,0.416666667,0,,5,,3,0.130434783,-7,-0.159090909,-12,-0.218181818,4,0.153846154,-10,-0.185185185,0,0,-5,-0.084745763,4,0.108108108,-15,-0.288461538,-11,-0.174603175,-10,-0.294117647,-3,-0.081081081,9,0.321428571,0,,0,,-35,-1,-5,-1,-3,-0.375,2,0.333333333,-3,-0.115384615,-12,-0.315789474,6,0.1875,1,0.023255814,3,0.075,-12,-0.230769231,-2,-0.035087719,6,0.117647059,-17,-0.25,-4,-0.133333333,-2,-0.0625,-9,-0.219512195,-0.03,0.2,0.23,-1.24,-0.08
2024/09/01,medan,9,-1,-1.84E-16,-0.93,0,0.36,46,39,37,0,5,25,36,43,42,15264.545,6,14000,-0.2,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.08,0.1,-0.37,-0.03,-0.18,-0.08,0.2,0.18,0.1,0.23,0.11,0.12,-1.24,-1.92,-0.98,41,44,54,49,41,37,34,24,34,0,0,0,5,0,5,26,23,26,37,44,43,43,55,57,30,26,30,15714.21545,16180.34391,16247.74167,6.25,6.25,6.25,14000,13200,13200,-0.1,0.1,0.2,-0.03,0.113578167,-0.025,0.308593584,-0.11,0.075498344,-0.031666667,0.149320684,0.18,0.02,0.183333333,0.062182527,0.1,0.135277493,0.151666667,0.262405539,-1.5,0.367151195,-1.08,0.557458519,5,0.12195122,-10,-0.204081633,3,0.088235294,0,,0,0,-1,-0.038461538,-1,-0.027027027,0,0,12,0.4,-3,-0.068181818,-10,-0.185185185,0,0,8,0.195121951,4,0.108108108,-15,-0.288461538,10,0.416666667,-10,-0.294117647,-3,-0.081081081,0,,0,,0,,5,,-5,-1,-3,-0.375,3,0.130434783,-3,-0.115384615,-12,-0.315789474,-7,-0.159090909,1,0.023255814,3,0.075,-12,-0.218181818,-2,-0.035087719,6,0.117647059,4,0.153846154,-4,-0.133333333,-2,-0.0625,-0.12,0.16,-0.04,-1.34,-0.11
2024/10/01,medan,10,-0.866025404,0.5,0.53,0.01,-1.22,46,44,36,0,5,23,34,45,39,15463.64,6,12400,-0.2,0,0,0,0,0,0,0,0,0,-0.11,-0.08,0.1,-0.12,-0.03,-0.18,0.16,0.2,0.18,-0.04,0.23,0.11,-1.34,-1.24,-1.92,46,41,44,39,49,41,37,34,24,0,0,0,5,5,0,25,26,23,36,37,44,43,43,55,42,30,26,15264.545,15714.21545,16180.34391,6,6.25,6.25,14000,14000,13200,-0.2,-0.1,0.1,-0.026666667,0.119303534,-0.093333333,0.184028983,-0.023333333,0.100166528,-0.06,0.089218832,0.193333333,0.030550505,0.171666667,0.041190614,-0.02,0.240624188,0.006666667,0.178959958,-0.896666667,0.683105653,-1.046666667,0.615651417,0,0,5,0.128205128,-1,-0.027027027,0,,0,0,-2,-0.08,-2,-0.055555556,2,0.046511628,-3,-0.071428571,5,0.12195122,-3,-0.068181818,-10,-0.185185185,-10,-0.204081633,8,0.195121951,4,0.108108108,3,0.088235294,10,0.416666667,-10,-0.294117647,0,,0,,0,,0,0,5,,-5,-1,-1,-0.038461538,3,0.130434783,-3,-0.115384615,-1,-0.027027027,-7,-0.159090909,1,0.023255814,0,0,-12,-0.218181818,-2,-0.035087719,12,0.4,4,0.153846154,-4,-0.133333333,0.08,0.22,-0.25,-0.11,0.11
2024/11/01,medan,11,-0.5,0.866025404,1.17,0.05,0.32,47,38,35,0,6,28,37,44,38,15733.2895,6,12400,-0.3,0,0,0,0,1,0,0,0,0,0.11,-0.11,-0.08,0.08,-0.12,-0.03,0.22,0.16,0.2,-0.25,-0.04,0.23,-0.11,-1.34,-1.24,46,46,41,44,39,49,36,37,34,0,0,0,5,5,5,23,25,26,34,36,37,45,43,43,39,42,30,15463.64,15264.545,15714.21545,6,6,6.25,12400,14000,14000,-0.2,-0.2,-0.1,0.063333333,0.155349069,-0.026666667,0.204613457,0.086666667,0.21007935,-0.005,0.173407036,0.183333333,0.032145503,0.171666667,0.041190614,-0.056666667,0.185562209,0.048333333,0.169636867,-0.126666667,1.205086442,-0.753333333,1.070694479,1,0.02173913,-6,-0.136363636,-1,-0.027777778,0,,1,0.2,5,0.217391304,3,0.088235294,-1,-0.022222222,-1,-0.025641026,0,0,5,0.12195122,-3,-0.068181818,5,0.128205128,-10,-0.204081633,8,0.195121951,-1,-0.027027027,3,0.088235294,10,0.416666667,0,,0,,0,,0,0,0,0,5,,-2,-0.08,-1,-0.038461538,3,0.130434783,-2,-0.055555556,-1,-0.027027027,-7,-0.159090909,2,0.046511628,0,0,-12,-0.218181818,-3,-0.071428571,12,0.4,4,0.153846154,0.3,0.17,0.12,1.07,0.19
2024/12/01,medan,12,-2.45E-16,1,2.08,0.09,-0.14,46,42,48,0,6,31,49,67,39,15943.3835,6,12400,-0.4,0,0,0,0,1,0,0,0,0,0.19,0.11,-0.11,0.3,0.08,-0.12,0.17,0.22,0.16,0.12,-0.25,-0.04,1.07,-0.11,-1.34,47,46,46,38,44,39,35,36,37,0,0,0,6,5,5,28,23,25,37,34,36,44,45,43,38,39,42,15733.2895,15463.64,15264.545,6,6,6,12400,12400,14000,-0.3,-0.2,-0.2,0.246666667,0.172143351,0.108333333,0.199941658,0.273333333,0.181475435,0.081666667,0.244001366,0.186666667,0.028867513,0.183333333,0.022509257,-0.033333333,0.192959409,0.033333333,0.165971885,1,1.076707946,-0.25,1.546816085,-1,-0.021276596,4,0.105263158,13,0.371428571,0,,0,0,3,0.107142857,12,0.324324324,23,0.522727273,1,0.026315789,1,0.02173913,0,0,5,0.12195122,-6,-0.136363636,5,0.128205128,-10,-0.204081633,-1,-0.027777778,-1,-0.027027027,3,0.088235294,0,,0,,0,,1,0.2,0,0,0,0,5,0.217391304,-2,-0.08,-1,-0.038461538,3,0.088235294,-2,-0.055555556,-1,-0.027027027,-1,-0.022222222,2,0.046511628,0,0,-1,-0.025641026,-3,-0.071428571,12,0.4,0.44,0.17,0.03,2.04,0.44
2025/01/01,medan,1,0.5,0.866025404,2.83,-5.45,1.15,47,52,28,0,4,31,50,64,43,16180.68947,5.75,12800,-0.4,0,0,0,0,1,0,0,1,0,0.44,0.19,0.11,0.44,0.3,0.08,0.17,0.17,0.22,0.03,0.12,-0.25,2.04,1.07,-0.11,46,47,46,42,38,44,48,35,36,0,0,0,6,6,5,31,28,23,49,37,34,67,44,45,39,38,39,15943.3835,15733.2895,15463.64,6,6,6,12400,12400,12400,-0.4,-0.3,-0.2,-0.03,0.610491605,-0.028333333,0.393416658,-0.006666667,0.656150389,-0.015,0.419892843,0.213333333,0.075055535,0.203333333,0.052408651,-2.41,4.304381489,-1.215,3.024544594,2.02,0.940159561,0.561666667,1.758492726,1,0.02173913,10,0.238095238,-20,-0.416666667,0,,-2,-0.333333333,0,0,1,0.020408163,-3,-0.044776119,4,0.102564103,-1,-0.021276596,1,0.02173913,0,0,4,0.105263158,-6,-0.136363636,5,0.128205128,13,0.371428571,-1,-0.027777778,-1,-0.027027027,0,,0,,0,,0,0,1,0.2,0,0,3,0.107142857,5,0.217391304,-2,-0.08,12,0.324324324,3,0.088235294,-2,-0.055555556,23,0.522727273,-1,-0.022222222,2,0.046511628,1,0.026315789,-1,-0.025641026,-3,-0.071428571,-0.76,0.3,-7.38,2.95,-0.72
2025/02/01,medan,2,0.866025404,0.5,-0.94,-3.78,0.37,61,40,49,0,4,28,37,49,41,16256.2115,5.75,12800,-0.2,0,0,1,0,1,0,0,0,0,-0.72,0.44,0.19,-0.76,0.44,0.3,0.3,0.17,0.17,-7.38,0.03,0.12,2.95,2.04,1.07,47,46,47,52,42,38,28,48,35,0,0,0,4,6,6,31,31,28,50,49,37,64,67,44,43,39,38,16180.68947,15943.3835,15733.2895,5.75,6,6,12800,12400,12400,-0.4,-0.4,-0.3,-0.27,0.622173609,-0.103333333,0.444777098,-0.266666667,0.627800393,-0.09,0.461259146,0.24,0.065574385,0.211666667,0.055647701,-3.333333333,3.75196393,-1.695,2.977520781,1.353333333,2.029096679,0.613333333,1.6985013,14,0.29787234,-12,-0.230769231,21,0.75,0,,0,0,-3,-0.096774194,-13,-0.26,-15,-0.234375,-2,-0.046511628,1,0.02173913,-1,-0.021276596,1,0.02173913,10,0.238095238,4,0.105263158,-6,-0.136363636,-20,-0.416666667,13,0.371428571,-1,-0.027777778,0,,0,,0,,-2,-0.333333333,0,0,1,0.2,0,0,3,0.107142857,5,0.217391304,1,0.020408163,12,0.324324324,3,0.088235294,-3,-0.044776119,23,0.522727273,-1,-0.022222222,4,0.102564103,1,0.026315789,-1,-0.025641026,-0.48,0.25,-2.65,-0.93,-0.53
2025/03/01,medan,3,1,6.12E-17,-0.31,4.57,-1.44,67,45,43,0,7,31,45,55,46,16373.87684,5.75,12800,-0.1,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.53,-0.72,0.44,-0.48,-0.76,0.44,0.25,0.3,0.17,-2.65,-7.38,0.03,-0.93,2.95,2.04,61,47,46,40,52,42,49,28,48,0,0,0,4,4,6,28,31,31,37,50,49,49,64,67,41,43,39,16256.2115,16180.68947,15943.3835,5.75,5.75,6,12800,12800,12400,-0.2,-0.4,-0.4,0.016666667,1.115452076,0.131666667,0.724856308,0.136666667,1.318041476,0.205,0.844789915,0.263333333,0.032145503,0.225,0.0500999,-1.166666667,7.072639771,-0.6,4.517645404,1.326666667,2.016043981,1.163333333,1.456539277,6,0.098360656,5,0.125,-6,-0.12244898,0,,3,0.75,3,0.107142857,8,0.216216216,6,0.12244898,5,0.12195122,14,0.29787234,1,0.02173913,-1,-0.021276596,-12,-0.230769231,10,0.238095238,4,0.105263158,21,0.75,-20,-0.416666667,13,0.371428571,0,,0,,0,,0,0,-2,-0.333333333,0,0,-3,-0.096774194,0,0,3,0.107142857,-13,-0.26,1,0.020408163,12,0.324324324,-15,-0.234375,-3,-0.044776119,23,0.522727273,-2,-0.046511628,4,0.102564103,1,0.026315789,1.65,0.24,6.53,1.96,1.3
2025/04/01,medan,4,0.866025404,-0.5,0.32,5.24,1.34,45,38,33,0,8,31,47,64,35,16735.89812,5.75,12800,0,0,0,0,0,0,0,0,0,0,1.3,-0.53,-0.72,1.65,-0.48,-0.76,0.24,0.25,0.3,6.53,-2.65,-7.38,1.96,-0.93,2.95,67,61,47,45,40,52,43,49,28,0,0,0,7,4,4,31,28,31,45,37,50,55,49,64,46,41,43,16373.87684,16256.2115,16180.68947,5.75,5.75,5.75,12800,12800,12800,-0.1,-0.2,-0.4,0.62,1.00144895,0.295,0.82279402,0.78,1.117273467,0.386666667,0.925843759,0.266666667,0.037859389,0.24,0.060663004,3.03,4.963103868,0.31,5.112936534,0.33,1.480101348,1.175,1.444531066,-22,-0.328358209,-7,-0.155555556,-10,-0.23255814,0,,1,0.142857143,0,0,2,0.044444444,9,0.163636364,-11,-0.239130435,6,0.098360656,14,0.29787234,1,0.02173913,5,0.125,-12,-0.230769231,10,0.238095238,-6,-0.12244898,21,0.75,-20,-0.416666667,0,,0,,0,,3,0.75,0,0,-2,-0.333333333,3,0.107142857,-3,-0.096774194,0,0,8,0.216216216,-13,-0.26,1,0.020408163,6,0.12244898,-15,-0.234375,-3,-0.044776119,5,0.12195122,-2,-0.046511628,4,0.102564103,1.17,0.31,5.21,-0.04,1.09
2025/05/01,medan,5,0.5,-0.866025404,-1.57,0,-0.28,47,45,32,0,3,31,33,50,28,16358.50235,5.5,12400,0,0,0,0,0,0,0,0,0,0,1.09,1.3,-0.53,1.17,1.65,-0.48,0.31,0.24,0.25,5.21,6.53,-2.65,-0.04,1.96,-0.93,45,67,61,38,45,40,33,43,49,0,0,0,8,7,4,31,31,28,47,45,37,64,55,49,35,46,41,16735.89812,16373.87684,16256.2115,5.75,5.75,5.75,12800,12800,12800,0,-0.1,-0.2,0.723333333,0.823670646,0.226666667,0.8498392,0.816666667,1.05533565,0.275,0.977358685,0.21,0.117898261,0.225,0.086890736,3.906666667,3.464048691,0.286666667,5.114296302,-0.186666667,2.223630665,0.583333333,2.082351235,2,0.044444444,7,0.184210526,-1,-0.03030303,0,,-5,-0.625,0,0,-14,-0.29787234,-14,-0.21875,-7,-0.2,-22,-0.328358209,6,0.098360656,14,0.29787234,-7,-0.155555556,5,0.125,-12,-0.230769231,-10,-0.23255814,-6,-0.12244898,21,0.75,0,,0,,0,,1,0.142857143,3,0.75,0,0,0,0,3,0.107142857,-3,-0.096774194,2,0.044444444,8,0.216216216,-13,-0.26,9,0.163636364,6,0.12244898,-15,-0.234375,-11,-0.239130435,5,0.12195122,-2,-0.046511628,-0.37,0.08,-0.02,-2.48,-0.22
2025/06/01,medan,6,1.22E-16,-1,-0.52,0,0.42,47,34,33,37,4,29,40,50,30,16229.00167,5.5,12400,0,0,0,0,1,0,0,0,0,0,-0.22,1.09,1.3,-0.37,1.17,1.65,0.08,0.31,0.24,-0.02,5.21,6.53,-2.48,-0.04,1.96,47,45,67,45,38,45,32,33,43,0,0,0,3,8,7,31,31,31,33,47,45,50,64,55,28,35,46,16358.50235,16735.89812,16373.87684,5.5,5.75,5.75,12400,12800,12800,0,0,-0.1,0.41,0.656429737,0.213333333,0.84644354,0.33,0.779487011,0.233333333,0.974241585,0.153333333,0.135769412,0.208333333,0.106848803,1.76,2.988293828,0.296666667,5.113752699,-0.583333333,1.691754513,0.371666667,1.965964564,0,0,-11,-0.244444444,1,0.03125,37,,1,0.333333333,-2,-0.064516129,7,0.212121212,0,0,2,0.071428571,2,0.044444444,-22,-0.328358209,6,0.098360656,7,0.184210526,-7,-0.155555556,5,0.125,-1,-0.03030303,-10,-0.23255814,-6,-0.12244898,0,,0,,0,,-5,-0.625,1,0.142857143,3,0.75,0,0,0,0,3,0.107142857,-14,-0.29787234,2,0.044444444,8,0.216216216,-14,-0.21875,9,0.163636364,6,0.12244898,-7,-0.2,-11,-0.239130435,5,0.12195122,0.19,0.07,0.09,0.77,0.36
2025/07/01,medan,7,-0.5,-0.866025404,1.8,0.05,0.14,73,27,38,0,5,31,35,54,42,16195.05261,5.25,12500,-0.1,0,0,0,1,0,0,0,1,0,0.36,-0.22,1.09,0.19,-0.37,1.17,0.07,0.08,0.31,0.09,-0.02,5.21,0.77,-2.48,-0.04,47,47,45,34,45,38,33,32,33,37,0,0,4,3,8,29,31,31,40,33,47,50,50,64,30,28,35,16229.00167,16358.50235,16735.89812,5.5,5.5,5.75,12400,12400,12800,0,0,0,0.11,0.29816103,0.365,0.7174608,0.04,0.359304884,0.41,0.845718629,0.093333333,0.032145503,0.18,0.1,0.053333333,0.06350853,1.541666667,3.537334684,-0.153333333,2.029195243,0.088333333,1.610408851,26,0.553191489,-7,-0.205882353,5,0.151515152,-37,-1,1,0.25,2,0.068965517,-5,-0.125,4,0.08,12,0.4,0,0,2,0.044444444,-22,-0.328358209,-11,-0.244444444,7,0.184210526,-7,-0.155555556,1,0.03125,-1,-0.03030303,-10,-0.23255814,37,,0,,0,,1,0.333333333,-5,-0.625,1,0.142857143,-2,-0.064516129,0,0,0,0,7,0.212121212,-14,-0.29787234,2,0.044444444,0,0,-14,-0.21875,9,0.163636364,2,0.071428571,-7,-0.2,-11,-0.239130435,0.3,0.13,0.09,1.25,0.19
